Year,Geo Level,State,State ANSI,County,County ANSI,Commodity,Data Item,Domain,Domain Category,Value
2017,COUNTY,VIRGINIA,51,FREDERICK,69,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"270,205"
2017,COUNTY,VIRGINIA,51,LOUDOUN,107,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"330,057"
2017,COUNTY,VIRGINIA,51,MADISON,113,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"205,203"
2017,COUNTY,VIRGINIA,51,PAGE,139,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"198,399"
2017,COUNTY,VIRGINIA,51,PRINCE WILLIAM,153,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"222,806"
2017,COUNTY,VIRGINIA,51,RAPPAHANNOCK,157,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"170,478"
2017,COUNTY,VIRGINIA,51,ROCKINGHAM,165,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"554,897"
2017,COUNTY,VIRGINIA,51,SHENANDOAH,171,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"325,115"
2017,COUNTY,VIRGINIA,51,STAFFORD,179,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"172,291"
2017,COUNTY,VIRGINIA,51,WARREN,187,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"137,299"
2017,COUNTY,VIRGINIA,51,BRUNSWICK,25,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"362,387"
2017,COUNTY,VIRGINIA,51,CHESAPEAKE CITY,550,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"237,958"
2017,COUNTY,VIRGINIA,51,DINWIDDIE,53,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"322,483"
2017,COUNTY,VIRGINIA,51,GREENSVILLE,81,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"193,364"
2017,COUNTY,VIRGINIA,51,ISLE OF WIGHT,93,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"202,000"
2017,COUNTY,VIRGINIA,51,MECKLENBURG,117,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"400,300"
2017,COUNTY,VIRGINIA,51,PRINCE GEORGE,149,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"190,870"
2017,COUNTY,VIRGINIA,51,SOUTHAMPTON,175,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"388,708"
2017,COUNTY,VIRGINIA,51,SUFFOLK CITY,800,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"255,458"
2017,COUNTY,VIRGINIA,51,SURRY,181,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"178,527"
2017,COUNTY,VIRGINIA,51,SUSSEX,183,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"313,741"
2017,COUNTY,VIRGINIA,51,VIRGINIA BEACH CITY,810,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"190,719"
2017,COUNTY,VIRGINIA,51,CHARLOTTE,37,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"304,186"
2017,COUNTY,VIRGINIA,51,FRANKLIN,67,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"441,931"
2017,COUNTY,VIRGINIA,51,HALIFAX,83,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"523,347"
2017,COUNTY,VIRGINIA,51,HENRY,89,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"251,713"
2017,COUNTY,VIRGINIA,51,LUNENBURG,111,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"276,276"
2017,COUNTY,VIRGINIA,51,NOTTOWAY,135,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"201,210"
2017,COUNTY,VIRGINIA,51,PATRICK,141,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"309,091"
2017,COUNTY,VIRGINIA,51,PITTSYLVANIA,143,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"647,523"
2017,COUNTY,VIRGINIA,51,BLAND,21,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"228,887"
2017,COUNTY,VIRGINIA,51,BUCHANAN,27,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"321,827"
2017,COUNTY,VIRGINIA,51,CARROLL,35,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"303,823"
2017,COUNTY,VIRGINIA,51,DICKENSON,51,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"211,484"
2017,COUNTY,VIRGINIA,51,FLOYD,63,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"243,788"
2017,COUNTY,VIRGINIA,51,GILES,71,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"228,623"
2017,COUNTY,VIRGINIA,51,GRAYSON,77,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"288,015"
2017,COUNTY,VIRGINIA,51,LEE,105,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"278,641"
2017,COUNTY,VIRGINIA,51,MONTGOMERY,121,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"253,773"
2017,COUNTY,VIRGINIA,51,PULASKI,155,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"204,696"
2017,COUNTY,VIRGINIA,51,RUSSELL,167,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"303,044"
2017,COUNTY,VIRGINIA,51,SCOTT,169,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"342,929"
2017,COUNTY,VIRGINIA,51,SMYTH,173,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"288,864"
2017,COUNTY,VIRGINIA,51,TAZEWELL,185,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"332,026"
2017,COUNTY,VIRGINIA,51,WASHINGTON,191,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"367,398"
2017,COUNTY,VIRGINIA,51,WISE,195,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"262,982"
2017,COUNTY,VIRGINIA,51,WYTHE,197,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"295,629"
2017,COUNTY,VIRGINIA,51,ALLEGHANY,5,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"289,224"
2017,COUNTY,VIRGINIA,51,AUGUSTA,15,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"641,149"
2017,COUNTY,VIRGINIA,51,BATH,17,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"338,689"
2017,COUNTY,VIRGINIA,51,BOTETOURT,23,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"346,415"
2017,COUNTY,VIRGINIA,51,CRAIG,45,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"209,980"
2017,COUNTY,VIRGINIA,51,HIGHLAND,91,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"265,701"
2017,COUNTY,VIRGINIA,51,ROANOKE,161,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"196,851"
2017,COUNTY,VIRGINIA,51,ROCKBRIDGE,163,LAND AREA,"LAND AREA, INCL NON-AG - ACRES",TOTAL,NOT SPECIFIED,"387,497"
